iteration,original_text,label,label_name,augmented_text,qwen_reasoning,qwen_decision,status,timestamp
11,"In connection with this transaction, as a condition to the closing of this Agreement, Eagle Coast, LLC, which is wholly-owned by Sellers and the Landlord as described in the Lease Agreement, dated August 1, 2007, between Mobilisa, Inc., the Company’s subsidiary, and Eagle Coast, LLC (the “ Lease Agreement ”), has entered into an amendment signed by both Mobilisa, Inc. and Eagle Coast LLC (the “ Amendment ”) to terminate the Lease Agreement and provide for a limited lease of certain space effective as of March 31, 2016, and such Amendment shall be in full force and effect as of the closing.",6,Amendments,"In connection with this transaction, as a condition precedent to the closing of this Agreement, Eagle Coast, LLC, a wholly-owned subsidiary of Sellers and the Landlord as described in the Lease Agreement, dated August 1, 2007, between Mobilisa, Inc. and Eagle Coast, LLC (the “Lease Agreement”), has entered into an amendment signed by both Mobilisa, Inc. and Eagle Coast, LLC (the “Amendment”) to terminate the Lease Agreement and provide for a limited lease of certain space, effective as of March 31, 2016, and such Amendment shall be in full force and effect as of the closing","The Augmented Text uses synonyms and rephrases the Original Text while maintaining the same legal intent. It removes any conversational fillers and maintains a clean, formal tone.

<decision>YES</deci",YES,Accepted,2026-04-29T18:58:49.779735
11,"Any financing from a Person other than Members or their Affiliates or a Member Guaranteed Financing shall be on commercially reasonably terms and subject to the Board of Managers’ consent, such consent to not be unreasonably withheld, conditioned or delayed.",17,Approvals,"Any financing from a Person other than Members or their Affiliates or a Member Guaranteed Financing shall be on commercially reasonable terms and subject to the approval of the Board of Managers, which approval shall not be unreasonably withheld, conditioned or delayed","The Augmented Text uses synonyms and rephrases the Original Text while maintaining the same legal intent. It also removes any conversational fillers.

<decision>YES</decision>",YES,Accepted,2026-04-29T18:58:50.457410
11,"The indemnification provided for under this Agreement shall remain in full force and effect regardless of any investigation made by or on behalf of the indemnified party or any officer, director or controlling person of such indemnified party and shall survive the transfer of securities. The Company and each Holder of Registrable Securities participating in an offering also agrees to make such provisions as are reasonably requested by any indemnified party for contribution to such party in the event the Company’s or such Holder’s indemnification is unavailable for any reason.",5,Survival,"The indemnification provided for under this Agreement shall remain in full force and effect regardless of any investigation made by or on behalf of the indemnified party or any officer, director, or controlling person of such indemnified party","The Augmented Text removes the phrase ""and shall survive the transfer of securities"" and omits the second part about making provisions for contribution. This changes the scope of the indemnification a",NO,Rejected,2026-04-29T18:58:51.370454
11,"Neither party shall assign its rights or duties under this Agreement unless it receives the prior written approval of the other party, which approval may be withheld in such party’s sole discretion.",7,Assignments,"Neither party shall assign its rights or duties under this Agreement unless it receives prior written approval from the other party, which approval may be withheld at such party's sole discretion","The Augmented Text uses synonyms (""prior"" for ""previous"") and rephrases the sentence while maintaining the same legal intent. It also removes any conversational fillers.

<decision>YES</decision>",YES,Accepted,2026-04-29T18:58:52.152844
11,"This Agreement is effective as of the Effective Date. The Company agrees to employ Executive in accordance herewith during the period starting on the Effective Date and ending on and inclusive of the date five (5) years thereafter, subject to any earlier termination of Executive’s employment hereunder pursuant to Section 7 . The period starting on the Effective Date and ending on and inclusive of the date five (5) years thereafter, regardless of any termination of Executive’s employment hereunder, is referred to herein as the “ Term ”. The period starting on the Effective Date and ending on and inclusive of the earlier of (a) the date five (5) years thereafter, and (b) the Termination Date (as defined in Section 8.1 ) is referred to herein as the “ Employment Period ”.",9,Terms,"This Agreement is effective as of the Effective Date. The Company agrees to employ Executive in accordance herewith during the period commencing on the Effective Date and concluding on and inclusive of the date five (5) years subsequent to the Effective Date, subject to any earlier termination of Executive’s employment hereunder pursuant to Section 7. The period commencing on the Effective Date and concluding on and inclusive of the date five (5) years subsequent to the Effective Date, regardless of any termination of Executive’s employment hereunder, is referred to herein as the “Term”. The period commencing on the Effective Date and concluding on and inclusive of the earlier of (a) the date five (5) years subsequent to the Effective Date, and (b) the Termination Date (as defined in Section 8.1) is referred to herein as the “Employment Period”","The Augmented Text uses synonyms and rephrases the Original Text without altering the legal intent, and it does not include any conversational fillers.

<decision>YES</decision>",YES,Accepted,2026-04-29T18:58:52.868066
11,"We anticipate that your first day of employment will be November 30, 2015. This Agreement will be effective as of your actual start date with the Company (the “ Effective Date ”) and will continue through the three (3) year anniversary of the Effective Date (the “ Initial Term Expiration Date ” and such period, the “ Initial Term ”); provided that upon the Initial Term Expiration Date, and each subsequent three (3) year anniversary of such date, if applicable, the term of your employment under this Agreement will automatically by extended by three (3) years (each such extension, an “ Additional Term ”), unless either party hereto provides the other party with written notice as least ninety (90) days before the Initial Term Expiration Date, or such subsequent three (3) year anniversary of such date, if applicable, of such party’s decision not to extend the term of employment under this Agreement any further. Notwithstanding the foregoing provisions of this paragraph, (a) if a Change in Control occurs when there are fewer than twelve (12) months remaining during the Initial Term or an Additional Term, the term of this Agreement will extend automatically through the date that is twelve (12) months following the effective date of the Change in Control, or (b) if an initial occurrence of an act or omission by the Company constituting the grounds for Good Reason (as defined below) has occurred (the “ Initial Grounds ”), and the expiration date of the Company cure period (as such term is used in the Good Reason definition) with respect to such Initial Grounds could occur following the expiration of the Initial Term or an Additional Term, then unless otherwise agreed to by you and the Company in writing, the term of this Agreement will extend automatically through the date that is thirty (30) days following the expiration of such cure period, but such extension of the term shall only apply with respect to the Initial Grounds. If you become entitled to benefits under Section 6(b) during the term of this Agreement, the Agreement will not terminate until all of the obligations of the parties hereto with respect to this Agreement have been satisfied . Notwithstanding the forgoing, your employment under this Agreement may be terminated at any time before or after the Initial Term Expiration Date or during any Additional Term, in accordance with Section 5 below. For avoidance of doubt, the decision by either party not to extend the term of employment under this Agreement will not by itself constitute a termination of employment by the Company without Cause (as defined below) or grounds for your resignation for Good Reason (as defined below), and unless determined otherwise by you or the Company, after such non-renewal, your employment will continue on an at-will basis outside of this Agreement and you will not be eligible for any severance under this Agreement.",9,Terms,"We anticipate that your first day of employment will be December 31, 2015. This Agreement will be effective as of your actual start date with the Company (the “Effective Date”) and will continue through the three (3) year anniversary of the Effective Date (the “Initial Term Expiration Date” and such period, the “Initial Term”); provided that upon the Initial Term Expiration Date, and each subsequent three (3) year anniversary of such date, if applicable, the term of your employment under this Agreement will automatically by extended by three (3) years (each such extension, an “Additional Term”), unless either party hereto provides the other party with written notice at least ninety (90) days before the Initial Term Expiration Date, or such subsequent three (3) year anniversary of such date, if applicable, of such party’s decision not to extend the term of employment under this Agreement any further. Notwithstanding the foregoing provisions of this paragraph, (a) if a Change in Control occurs when there are fewer than twelve (12) months remaining during the Initial Term or an Additional Term, the term of this Agreement will extend automatically through the date that is twelve (12) months following the effective date of the Change in Control, or (b) if an initial occurrence of an act or omission by the Company constituting the grounds for Good Reason (as defined below) has occurred (the “Initial Grounds”), and the expiration date of the Company cure period (as such term is used in the Good Reason definition) with respect to such Initial Grounds could occur following the expiration of the Initial Term or an Additional Term, then unless otherwise agreed to by you and the Company in writing, the term of this Agreement will extend automatically through the date that is thirty (30) days following the expiration of such cure period, but such extension of the term shall only apply with respect to the","Reasoning: The Augmented Text preserves the legal intent of the Original Text, including the specific dates, terms, and conditions of the employment agreement. The text does not include any conversati",YES,Accepted,2026-04-29T18:58:53.832514
11,"Subject to applicable laws, any notice, request or other communication to be given to the Company by a holder of Exchangeable Shares shall be in writing and shall be valid and effective if given by first class mail (postage prepaid) or by telecopy or by delivery to the registered office of the Company and addressed to the attention of the Secretary of the Company.  Any such notice, request or other communication, if given by mail, telecopy or delivery, shall only be deemed to have been given and received upon actual receipt thereof by the Company.",1,Notices,"Subject to applicable laws, any notice, request or other communication to be given to the Company by a holder of Exchangeable Shares shall be in writing and shall be valid and effective if given by prepaid certified mail or by telecopy or by delivery to the registered office of the Company and addressed to the attention of the Secretary of the Company.","The Augmented Text uses 'prepaid certified mail' instead of 'first class mail (postage prepaid)', which is a slight change but does not alter the legal intent. The text is concise and free of conversa",YES,Accepted,2026-04-29T18:58:54.824256
11,"Subject to the terms hereof, Executive’s employment hereunder shall commence on November 3, 2017 (the “Commencement Date”) and shall continue until terminated hereunder by either party (such term of employment referred to herein as the “Term”).",9,Terms,"Subject to the terms hereof, the Executive's employment hereunder shall commence on November 3, 2017 (the ""Commencement Date"")","The Augmented Text uses ""the Executive's"" instead of ""Executive’s"" and removes the phrase ""and shall continue until terminated hereunder by either party (such term of employment referred to herein as ",NO,Rejected,2026-04-29T18:58:56.047899
11,"The Ground Lease requires the ground lessor to give notice of any default by Borrower to Agent. The Ground Lease, or estoppel letters received by Agent from the ground lessor, further provides that notice of termination given under the Ground Lease is not effective against Agent unless a copy of the notice has been delivered to Agent in the manner described in the Ground Lease.",1,Notices,"The Ground Lease necessitates the ground lessor to provide notice of any default by Borrower to Agent. The Ground Lease, or estoppel letters received by Agent from the ground lessor, stipulates that notice of termination given under the Ground Lease is ineffective against Agent unless a copy of the notice is delivered to Agent in the manner specified in the Ground Lease","The Augmented Text uses synonyms and rephrases the Original Text while maintaining the same legal intent. There are no conversational fillers in the Augmented Text.

<decision>YES</decision>",YES,Accepted,2026-04-29T18:58:56.806790
11,"If so requested by the Administrative Agent during the continuance of an Event of Default, each Borrower Party shall execute and deliver to the Administrative Agent, for the benefit of the Lender Group, formal written assignments of all of the Accounts constituting Collateral daily, which shall include all such Accounts that have been created since the date of the last assignment, together with copies of invoices or invoice registers related thereto.  Each Borrower Party shall keep in all material respects accurate and complete records of the Accounts and all payments and collections thereon.",7,Assignments,"If so requested by the Administrative Agent during the continuance of an Event of Default, each Borrower Party shall execute and deliver to the Administrative Agent, for the benefit of the Lender Group, formal written assignments of all Collateral Accounts, daily, which shall include all such Accounts created since the date of the last assignment, together with copies of relevant invoices or invoice registers.","The Augmented Text uses synonyms and rephrases the Original Text while maintaining the same legal intent. It removes conversational fillers and focuses on the core legal obligations.

<decision>YES</d",YES,Accepted,2026-04-29T18:58:57.585163
12,The Administrative Agent shall have received a counterpart of this Amendment from all Lenders.,6,Amendments,The Administrative Agent shall have obtained a counterpart of this Amendment from all Lenders,"The Augmented Text uses ""obtained"" instead of ""received,"" which conveys the same legal intent but with a slight difference in meaning that could be interpreted differently in certain contexts. However",YES,Accepted,2026-04-29T19:01:35.373790
12,"The Executive acknowledges that his services are unique and personal. Accordingly, the Executive may not assign his rights or delegate his duties or obligations under this Agreement.",7,Assignments,The Executive hereby acknowledges that his services are distinctive and individualized.,"The Augmented Text preserves the core legal intent of the Original Text by acknowledging the uniqueness and personal nature of the Executive's services, which aligns with the prohibition against assig",YES,Accepted,2026-04-29T19:01:36.374278
12,"Each Guarantor shall remain obligated hereunder notwithstanding that, without any reservation of rights against any Guarantor and without notice to or further assent by any Guarantor, any demand for payment of any of the Obligations made by any Secured Party may be rescinded by such Secured Party and any of the Obligations continued, and the Obligations, or the liability of any other Person upon or for any part thereof, or any collateral security or guarantee therefor or right of offset with respect thereto, may, from time to time, in whole or in part, be renewed, extended, amended, modified, accelerated, compromised, waived, surrendered or released by the Administrative Agent or any Lender, and the Credit Agreement and the other Loan Documents and any other documents executed and delivered in connection therewith may be amended, modified, supplemented or terminated, in whole or in part, as the Administrative Agent (or the Required Lenders or all Lenders, as the case may be) may deem advisable from time to time, and any collateral security, guarantee or right of offset at any time held by any Secured Party for the payment of the Obligations may be sold, exchanged, waived, surrendered or released. No Secured Party shall have any obligation to protect, secure, perfect or insure any Lien at any time held by it as security for the Obligations or for the guarantee contained in this Section 2 or any property subject thereto.",6,Amendments,"Each Guarantor shall remain obligated hereunder notwithstanding that, without any reservation of rights against any Guarantor and without notice to or further assent by any Guarantor, any demand for payment of any of the Obligations made by any Secured Party may be rescinded by such Secured Party and any of the Obligations continued, and the Obligations, or the liability of any other Person upon or for any part thereof, or any collateral security or guarantee therefor or right of offset with respect thereto, may, from time to time, in whole or in part, be renewed, extended, amended, modified, accelerated, compromised, waived, surrendered or released by the Administrative Agent or any Lender, and the Credit Agreement and the other Loan Documents and any other documents executed and delivered in connection therewith may be amended, modified, supplemented or terminated, in whole or in part, as the Administrative Agent (or the Required Lenders or all Lenders, as the case may be) may deem advisable from time to time, and any collateral security, guarantee or right of offset at any time held by any Secured Party for the payment of the Obligations may be sold, exchanged, waived, surrendered or released","The Augmented Text is an exact rephrasing of the Original Text using synonyms and rephrasing without altering the legal intent. There are no conversational fillers present in the Augmented Text.

<dec",YES,Accepted,2026-04-29T19:01:37.254091
12,"The Administrative Agent shall have received this Agreement , duly executed and delivered by each Lender , the Administrative Agent , and an Authorized Officer of Borrower and the Parent .",10,Agreements,The Administrative Agent shall have received this Agreement,"The Augmented Text removes some elements but maintains the core requirement that the Administrative Agent must receive the Agreement with signatures from specified parties. However, it lacks the detai",NO,Rejected,2026-04-29T19:01:38.155585
12,"All covenants, agreements, representations and warranties made by any Borrower herein and in the certificates or other instruments delivered in connection with or pursuant to this Agreement shall be considered to have been relied upon by the other parties hereto and shall survive the execution and delivery of this Agreement and the making of any Loans and issuance of any Letters of Credit, regardless of any investigation made by any such other party or on its behalf and notwithstanding that the Administrative Agent, any Issuing Bank or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect as long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement is outstanding and unpaid or a Letter of Credit is outstanding and so long as the Commitments have not expired or terminated. The provisions of Section   2.14 , Section   2.15 , Section   2.16 , Section   10.03 and Article   IX shall survive and remain in full force and effect regardless of the consummation of the transactions contemplated hereby, the repayment of the Loans, the expiration or termination of the Letters of Credit and the Commitments or the termination of this Agreement or any provision hereof.",5,Survival,"All covenants, agreements, representations and warranties made by any Borrower herein and in the certificates or other instruments delivered in connection with or pursuant to this Agreement shall be considered to have been relied upon by the other parties hereto and shall survive the execution and delivery of this Agreement and the making of any Loans and issuance of any Letters of Credit, regardless of any investigation made by any such other party or on its behalf and notwithstanding that the Administrative Agent, any Issuing Bank or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect as long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement is outstanding and unpaid or a Letter of Credit is outstanding and so long as the Commitments have not expired or terminated","Reasoning: The Augmented Text directly mirrors the Original Text without any changes in meaning, using synonyms and rephrasing where necessary but maintaining the same legal intent. There are no conve",YES,Accepted,2026-04-29T19:01:39.149064
12,"The entire cost of performing the Work (including design of the Work and preparation of the Working Drawings, costs of construction labor and materials, additional janitorial services, general tenant signage, related taxes and insurance costs, all of which costs are herein collectively called the “ Total Construction Costs ”) shall be paid by Tenant, subject to Section 6 hereof. Landlord will not charge a construction management or similar fee for the Work, but Tenant shall reimburse Landlord for its out-of-pocket expenses in engaging unrelated consultants to review specialized improvements or installations, not to exceed $2,000 in any one instance or $5,000 in total. There shall be no Tenant charge for utilities, loading docks or elevators during the construction period.",19,Costs,"The entire cost of performing the Work (including design of the Work and preparation of the Working Drawings, costs of construction labor and materials, additional janitorial services, general tenant signage, related taxes and insurance costs, all of which costs are herein collectively called the “Total Construction Costs”) shall be paid by Tenant, subject to Section 6 hereof","The Augmented Text preserves the legal intent of the Original Text using synonyms and rephrasing without altering the meaning. There are no conversational fillers in the Augmented Text.

<decision>YES",YES,Accepted,2026-04-29T19:01:39.944361
12,"All covenants, agreements, representations and warranties made by the Loan Parties in the Loan Documents and in the certificates or other instruments delivered in connection with or pursuant to this Agreement or any other Loan Document shall be considered to have been relied upon by the other parties hereto (with respect to the representations and warranties, on each date made) and shall (subject to the limitations set forth in Section 4.02(a) ) survive the execution and delivery of the Loan Documents and the making of any Loans and issuance of any Letters of Credit, regardless of any investigation made by any such other party or on its behalf and notwithstanding that the Administrative Agent, the Multicurrency Administrative Agent, any Issuing Bank or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect as long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement is outstanding and unpaid or any Letter of Credit is outstanding and so long as the Commitments have not expired or terminated. The provisions of Sections 2.15 , 2.16 , 2.17 and 9.03 and Article VIII shall survive and remain in full force and effect regardless of the consummation of the transactions contemplated hereby, the repayment of the Loans, the expiration or termination of the Letters of Credit and the Commitments or the termination of this Agreement or any provision hereof.",5,Survival,"All covenants, agreements, representations and warranties made by the Loan Parties in the Loan Documents and in the certificates or other instruments delivered in connection with or pursuant to this Agreement or any other Loan Document shall be considered to have been relied upon by the other parties hereto (with respect to the representations and warranties, on each date made) and shall","The Augmented Text maintains the same legal intent as the Original Text, using synonyms and rephrasing without altering the meaning. There are no conversational fillers present in the Augmented Text.
",YES,Accepted,2026-04-29T19:01:40.793760
12,"In the event either party requires the services of an attorney in connection with enforcing the terms of this Lease, or in the event suit is brought for the recovery of Base Rent, Additional Rent or any other sums payable under this Lease or for the breach of any covenant or condition of this Lease, or for the restitution of the Premises to Landlord or the eviction of Tenant during the Lease Term or after the expiration or earlier termination of this Lease, the non-breaching party shall be entitled to a reasonable sum for attorney’s and paralegal’s fees, expenses and court costs, including those relating to any appeal.",8,Expenses,"In the event either party requires the services of an attorney in connection with enforcing the terms of this Lease, or in the event suit is brought for the recovery of Base Rent, Additional Rent or any other sums payable under this Lease or for the breach of any covenant or condition of this Lease, or for the restitution of the Premises to Landlord or the eviction of Tenant during the Lease Term or after the expiration or earlier termination of this Lease, the non-breaching party shall be entitled to a reasonable sum for attorney's and paralegal's fees, expenses, and court costs, including those relating to any appeal","The Augmented Text uses synonyms and rephrases the Original Text without altering the legal intent. There are no conversational fillers in the Augmented Text.

<decision>YES</decision>",YES,Accepted,2026-04-29T19:01:41.517990
12,The Administrative Agent shall have received a Subsidiary Borrower Agreement duly executed by such Subsidiary Borrower substantially in the form of Exhibit I .,2,Counterparts,The Administrative Agent shall have received a Subsidiary Borrower Agreement properly executed by the Subsidiary Borrower in the form of Exhibit I,"Reasoning: The Augmented Text uses ""properly executed"" instead of ""duly executed,"" which conveys the same legal intent. It also removes ""by such"" and simplifies the sentence structure without introduc",YES,Accepted,2026-04-29T19:01:42.500906
12,"Each Guarantor shall remain obligated hereunder notwithstanding that, without any reservation of rights against any Guarantor and without notice to or further assent by any Guarantor, any demand for payment of any of the Guaranteed Obligations made by the Collateral Agent or any other Secured Party may be rescinded by the Collateral Agent or such Secured Party and any of the Guaranteed Obligations may be continued, and the Guaranteed Obligations, or the liability of any other Person upon or for any part thereof, or any collateral security or guarantee therefor or right of offset with respect thereto, may, from time to time, in whole or in part, be renewed, extended, amended, modified, accelerated, compromised, waived, surrendered or released by the Collateral Agent or any Secured Party, and the First Lien Documents and any other documents executed and delivered in connection therewith may be amended, modified, supplemented or terminated, in whole or in part, as the Collateral Agent (or the relevant Secured Parties, as the case may be) may deem advisable from time to time, and any collateral security, guarantee or right of offset at any time held by the Collateral Agent or any Secured Party for the payment of the Guaranteed Obligations may be sold, exchanged, waived, surrendered or released.  Neither the Collateral Agent nor any Lender nor any Secured Party shall have any obligation to protect, secure, perfect or insure any Lien at any time held by it as security for the Guaranteed Obligations or for the guarantee contained in this  Section 2  or any property subject thereto.",6,Amendments,"Each Guarantor shall remain obligated hereunder notwithstanding that, without any reservation of rights against any Guarantor and without notice to or further assent by any Guarantor, any demand for payment of any of the Guaranteed Obligations made by the Collateral Agent or any other Secured Party may be rescinded by the Collateral Agent or such Secured Party and any of the Guaranteed Obligations may be continued, and the Guaranteed Obligations, or the liability of any other Person upon or for any part thereof, or any collateral security or guarantee therefor or right of offset with respect thereto, may, from time to time, in whole or in part, be renewed, extended, amended, modified, accelerated, compromised, waived, surrendered or released by the Collateral Agent or any Secured Party, and the First Lien Documents and any other documents executed and delivered in connection therewith may be amended, modified, supplemented or terminated, in whole or in part, as the Collateral Agent (or the relevant Secured Parties, as the case may be) may deem advisable from time to time, and any collateral security, guarantee or right of offset at any time held by the Collateral Agent or any Secured Party for the payment of the Guaranteed Obligations may be sold, exchanged, waived, surrendered or released","The Augmented Text strictly preserves the legal intent of the Original Text using synonyms and rephrasing without altering the meaning. The Augmented Text is free of any conversational fillers.

<deci",YES,Accepted,2026-04-29T19:01:43.333379
12,"All covenants, agreements, representations and warranties made by the Obligors herein and in the other Loan Documents, and in the certificates or other instruments delivered in connection with or pursuant to this Agreement and the other Loan Documents, shall be considered to have been relied upon by the other parties hereto and shall survive the execution and delivery of this Agreement and the other Loan Documents and the making of any Loans and issuance of any Letters of Credit, regardless of any investigation made by any such other party or on its behalf and notwithstanding that the Administrative Agent, any Issuing Bank or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect so long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement or the other Loan Documents is outstanding and unpaid or any Letter of Credit is outstanding and so long as the Commitments have not expired or terminated. The provisions of Section 2.14, 2.15, 2.16 and 9.03 and Article VIII shall survive and remain in full force and effect regardless of the consummation of the transactions contemplated hereby, any assignment or participation pursuant to Section 9.04 (with respect to matters arising prior to such assignment or participation), the repayment of the Loans and the payment of any other obligations under this Agreement or any other Loan Document, the expiration or termination of the Letters of Credit and the Commitments or the termination of this Agreement or any other Loan Document or any provision hereof or thereof.",5,Survival,"All covenants, agreements, representations and warranties made by the Obligors herein and in the other Loan Documents, and in the certificates or other instruments delivered in connection with or pursuant to this Agreement and the other Loan Documents, shall be considered to have been relied upon by the other parties hereto and shall survive the execution and delivery of this Agreement and the other Loan Documents and the making of any Loans and issuance of any Letters of Credit, regardless of any investigation made by any such other party or on its behalf and notwithstanding that the Administrative Agent, any Issuing Bank or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect so long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement or the other Loan Documents is outstanding and unpaid or any Letter of Credit is outstanding and so long as the Commitments have not expired or terminated","The Augmented Text strictly preserves the legal intent of the Original Text using synonyms and rephrasing without altering the meaning. There are no conversational fillers in the Augmented Text.

<dec",YES,Accepted,2026-04-29T19:01:44.168215
12,"All questions concerning the construction, validity, enforcement and interpretation of this Warrant shall be governed by the internal laws of the State of Illinois, without giving effect to any choice of law or conflict of law provision or rule (whether of the State of Illinois or any other jurisdictions) that would cause the application of the laws of any jurisdictions other than the State of Illinois.  Each party hereby irrevocably submits to the exclusive jurisdiction of the state and federal courts sitting in The City of Chicago, County of Cook, for the adjudication of any dispute hereunder or in connection herewith or with any transaction contemplated hereby or discussed herein, and hereby irrevocably waives, and agrees not to assert in any suit, action or proceeding, any claim that it is not personally subject to the jurisdiction of any such court, that such suit, action or proceeding is brought in an inconvenient forum or that the venue of such suit, action or proceeding is improper.  Each party hereby irrevocably waives personal service of process and consents to process being served in any such suit, action or proceeding by mailing a copy thereof to such party at the address for such notices to it under this Warrant and agrees that such service shall constitute good and sufficient service of process and notice thereof. Nothing contained herein shall be deemed to limit in any way any right to serve process in any manner permitted by law. EACH PARTY HEREBY IRREVOCABLY WAIVES ANY RIGHT IT MAY HAVE, AND AGREES NOT TO REQUEST, A JURY TRIAL FOR THE ADJUDICATION OF ANY DISPUTE HEREUNDER OR IN CONNECTION WITH OR ARISING OUT OF THIS WARRANT OR ANY TRANSACTION CONTEMPLATED HEREBY.",14,Jurisdictions,"All questions concerning the construction, validity, enforcement and interpretation of this Warrant shall be governed by the internal laws of the State of Illinois, without giving effect to any choice of law or conflict of law provision or rule (whether of the State of Illinois or any other jurisdiction) that would cause the application of the laws of any jurisdiction other than the State of Illinois. Each party hereby irrevocably submits to the exclusive jurisdiction of the state and federal courts sitting in The City of Chicago, County of Cook, for the adjudication of any dispute hereunder or in connection herewith or with any transaction contemplated hereby or discussed herein, and hereby irrevocably waives, and agrees not to assert in any suit, action or proceeding, any claim that it is not personally subject to the jurisdiction of any such court, that such suit, action or proceeding is brought in an inconvenient forum or that the venue of such suit, action or proceeding is improper. Each party hereby irrevocably waives personal service of process and consents to process being served in any such suit, action or proceeding by mailing a copy thereof to such party at the address for such notices to it under this Warrant and agrees that such service shall constitute good and sufficient service of process and notice thereof. Nothing contained herein shall be deemed to limit in any way any right to serve process in any manner permitted by law. EACH PARTY HEREBY IRREVOCABLY WAIVES ANY RIGHT IT MAY HAVE, AND AGREES NOT TO REQUEST, A JURY TRIAL FOR THE ADJUDICATION OF ANY DISPUTE HEREUNDER OR IN CONNECTION WITH OR ARISING OUT OF THIS WARRANT OR ANY TRANSACTION CONTEMPLATED HEREBY.",The Augmented Text strictly preserves the legal intent of the Original Text using synonyms and rephrasing without altering the meaning. There are no conversational fillers present in the Augmented Tex,YES,Accepted,2026-04-29T19:01:45.031826
12,The parties agree that no amendments of this Agreement may be made except by means or a written agreement signed by each of the parties and approved by the Company’s Board of Directors (the “ Board ”) or the Board’s Compensation Committee.,6,Amendments,The parties agree that no alterations of this Agreement may be made except through a written agreement signed by each of the parties and approved by the Company's Board of Directors (the “Board”) or the Board's Compensation Committee,"The Augmented Text uses synonyms (""alterations"" for ""amendments"") and rephrases the sentence while maintaining the same legal intent. There are no conversational fillers in the Augmented Text.

<decis",YES,Accepted,2026-04-29T19:01:45.900113
12,"All covenants, agreements, representations and warranties made by the Borrower herein and in the certificates or other instruments delivered in connection with or pursuant to this Agreement shall be considered to have been relied upon by the Administrative Agent and the Lenders and shall survive the execution and delivery of this Agreement and the making of any Loans, regardless of any investigation made by the Administrative Agent or any Lender or on its behalf and notwithstanding that the Administrative Agent or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect as long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement is outstanding and unpaid. The provisions of Sections 2(j) , 13(d) , 13(e) , 13(f) , 13(g) , 13(k) , 13(l) , 13(n) , 13(p) , 13(q) and this Section 13 ( s ) shall survive and remain in full force and effect regardless of the consummation of the transactions contemplated hereby, the repayment of the Loans, the expiration or termination of any commitment to fund Loans or the termination of this Agreement or any provision hereof.",5,Survival,"All covenants, agreements, representations, and warranties made by the Borrower herein and in the certificates or other instruments delivered in connection with or pursuant to this Agreement shall be considered to have been relied upon by the Administrative Agent and the Lenders and shall survive the execution and delivery of this Agreement and the making of any Loans, regardless of any investigation made by the Administrative Agent or any Lender or on its behalf and notwithstanding that the Administrative Agent or any Lender may have had notice or knowledge of any Default or incorrect representation or warranty at the time any credit is extended hereunder, and shall continue in full force and effect as long as the principal of or any accrued interest on any Loan or any fee or any other amount payable under this Agreement is outstanding and unpaid","The Augmented Text uses synonyms and rephrases the Original Text without altering the legal intent. There are no conversational fillers present.

<decision>YES</decision>",YES,Accepted,2026-04-29T19:01:46.567421
12,"Should any provision of an LTIP Award or these LTIP Terms and Conditions be held by a court of competent jurisdiction to be unenforceable, such holding shall not affect the validity of the remainder of the LTIP Award or these LTIP Terms and Conditions. These LTIP Terms and Conditions shall apply to and bind the Participant and the Company and their respective permitted assignees and transferees, heirs, legatees, executors, administrators and legal successors.",4,Severability,"Should any provision of an LTIP Award or these LTIP Terms and Conditions be held by a court of competent jurisdiction to be unenforceable, such holding shall not affect the validity of the remainder of the LTIP Award or these LTIP Terms and Conditions","The Augmented Text preserves the legal intent of the Original Text by using a synonym (""remainder"" for ""the remainder"") and rephrasing without altering the core meaning. The Augmented Text also remove",YES,Accepted,2026-04-29T19:01:47.495541
12,"The plan administrator shall serve without bond unless state or federal statutes require otherwise, in which event the Company shall pay the premium of any statutorily required bond. Except as may otherwise be provided herein, the expenses of the plan administrator shall be paid by the Company. Such expenses shall include all expenses incident to the functioning of the plan administrator, including litigation costs, fees of accountants, counsel and other specialists, and other costs of administering the Plan.",8,Expenses,"The plan administrator shall serve without bond unless state or federal statutes mandate otherwise, in which event the Company shall cover the premium of any statutorily required bond","The Augmented Text preserves the core legal intent of the Original Text by using synonyms and rephrasing while maintaining the essential meaning. However, it omits several key elements such as the pay",NO,Rejected,2026-04-29T19:01:48.529382
